Compound,Elements,Element_numbers,H_f,E_total,#_atoms
SCN-Br-Co,"['Co', 'C', 'S', 'Br', 'N']","[1, 1, 1, 1, 1]",0.0563452206,-65.07101721,5
SCN-Br-Cu,"['Cu', 'C', 'S', 'Br', 'N']","[1, 1, 1, 1, 1]",0.2158609626,-62.2274385,5
SCN-Br-Fe,"['Fe', 'C', 'S', 'Br', 'N']","[1, 1, 1, 1, 1]",0.0557803946,-65.97174134,5
SCN-Br-Mg,"['Mg', 'C', 'S', 'Br', 'N']","[1, 1, 1, 1, 1]",-0.5125490934,-55.69098878,5
SCN-Br-Mn,"['Mn', 'C', 'S', 'Br', 'N']","[1, 1, 1, 1, 1]",0.0306392806,-66.07974691,5
SCN-Br-Ni,"['Ni', 'C', 'S', 'Br', 'N']","[1, 1, 1, 1, 1]",-0.0284645034,-64.46386583,5
SCN-Br-Pb,"['Pb', 'C', 'S', 'Br', 'N']","[1, 1, 1, 1, 1]",-0.0644241974,-124.1987643,5
SCN-Br-Pd,"['Pd', 'C', 'S', 'Br', 'N']","[1, 1, 1, 1, 1]",0.2283687546,-79.79159954,5
SCN-Br-Pt,"['Pt', 'C', 'S', 'Br', 'N']","[1, 1, 1, 1, 1]",0.3425084386,-116.64190112,5
SCN-Br-Sr,"['Sr', 'C', 'S', 'Br', 'N']","[1, 1, 1, 1, 1]",-0.8849170474,-74.83452855,5
SCN-Br-Zn,"['Zn', 'C', 'S', 'Br', 'N']","[1, 1, 1, 1, 1]",-0.0854769494,-62.04422806,5
SCN-Cl-Ba,"['Ba', 'C', 'S', 'N', 'Cl']","[1, 1, 1, 1, 1]",-0.9768769354,-81.28693599,5
SCN-Cl-Be,"['Be', 'C', 'S', 'N', 'Cl']","[1, 1, 1, 1, 1]",-0.1735914414,-42.08640852,5
SCN-Cl-Ca,"['Ca', 'C', 'S', 'N', 'Cl']","[1, 1, 1, 1, 1]",-0.9201231814,-51.08166722,5
SCN-Cl-Cd,"['Cd', 'C', 'S', 'N', 'Cl']","[1, 1, 1, 1, 1]",-0.1520814014,-68.02245832,5
SCN-Cl-Co,"['Co', 'C', 'S', 'N', 'Cl']","[1, 1, 1, 1, 1]",-0.0087457754,-54.11368019,5
SCN-Cl-Cu,"['Cu', 'C', 'S', 'N', 'Cl']","[1, 1, 1, 1, 1]",0.1457758986,-51.29507182,5
SCN-Cl-Fe,"['Fe', 'C', 'S', 'N', 'Cl']","[1, 1, 1, 1, 1]",-0.0279071534,-55.10738708,5
SCN-Cl-Mg,"['Mg', 'C', 'S', 'N', 'Cl']","[1, 1, 1, 1, 1]",-0.5943551514,-44.81722707,5
SCN-Cl-Mn,"['Mn', 'C', 'S', 'N', 'Cl']","[1, 1, 1, 1, 1]",-0.0502151874,-55.20122725,5
SCN-Cl-Ni,"['Ni', 'C', 'S', 'N', 'Cl']","[1, 1, 1, 1, 1]",-0.0921425054,-53.49946384,5
SCN-Cl-Pb,"['Pb', 'C', 'S', 'N', 'Cl']","[1, 1, 1, 1, 1]",-0.1082055414,-113.13487902,5
SCN-Cl-Pd,"['Pd', 'C', 'S', 'N', 'Cl']","[1, 1, 1, 1, 1]",0.1986871386,-68.65721562,5
SCN-Cl-Pt,"['Pt', 'C', 'S', 'N', 'Cl']","[1, 1, 1, 1, 1]",0.3371962566,-105.38567003,5
SCN-Cl-Sr,"['Sr', 'C', 'S', 'N', 'Cl']","[1, 1, 1, 1, 1]",-0.9593574614,-63.92393862,5
SCN-Cl-Zn,"['Zn', 'C', 'S', 'N', 'Cl']","[1, 1, 1, 1, 1]",-0.1409988114,-51.03904537,5
SCN-CN-Ba,"['Ba', 'C', 'S', 'N']","[1, 2, 1, 2]",-0.1770613262,-88.97271227,6
SCN-CN-Be,"['Be', 'C', 'S', 'N']","[1, 2, 1, 2]",0.5398087355,-49.4873919,6
SCN-CN-Ca,"['Ca', 'C', 'S', 'N']","[1, 2, 1, 2]",-0.1036442495,-58.61070981,6
SCN-CN-Cd,"['Cd', 'C', 'S', 'N']","[1, 2, 1, 2]",0.5203915772,-75.64749485,6
SCN-CN-Co,"['Co', 'C', 'S', 'N']","[1, 2, 1, 2]",0.6230269988,-61.83958232,6
SCN-CN-Cu,"['Cu', 'C', 'S', 'N']","[1, 2, 1, 2]",0.7542019922,-59.00653236,6
SCN-CN-Fe,"['Fe', 'C', 'S', 'N']","[1, 2, 1, 2]",0.6175220972,-62.77051173,6
SCN-CN-Mg,"['Mg', 'C', 'S', 'N']","[1, 2, 1, 2]",0.1854840638,-52.24033993,6
SCN-CN-Mn,"['Mn', 'C', 'S', 'N']","[1, 2, 1, 2]",0.3610905222,-64.29140118,6
SCN-CN-Ni,"['Ni', 'C', 'S', 'N']","[1, 2, 1, 2]",0.5815922738,-61.05699067,6
SCN-CN-Pb,"['Pb', 'C', 'S', 'N']","[1, 2, 1, 2]",0.5327601072,-120.90508367,6
SCN-CN-Pd,"['Pd', 'C', 'S', 'N']","[1, 2, 1, 2]",0.7472263355,-76.6750863,6
SCN-CN-Pt,"['Pt', 'C', 'S', 'N']","[1, 2, 1, 2]",0.8218303772,-113.64846205,6
SCN-CN-Sr,"['Sr', 'C', 'S', 'N']","[1, 2, 1, 2]",-0.1499177612,-71.53445088,6
SCN-CN-Zn,"['Zn', 'C', 'S', 'N']","[1, 2, 1, 2]",0.5451917655,-58.57069372,6
SCN-F-Ba,"['Ba', 'C', 'S', 'N', 'F']","[1, 1, 1, 1, 1]",-1.2583293754,-78.30986129,5
SCN-F-Be,"['Be', 'C', 'S', 'N', 'F']","[1, 1, 1, 1, 1]",-0.4255092874,-38.96166085,5
SCN-F-Ca,"['Ca', 'C', 'S', 'N', 'F']","[1, 1, 1, 1, 1]",-1.2504965354,-48.34919709,5
SCN-F-Cd,"['Cd', 'C', 'S', 'N', 'F']","[1, 1, 1, 1, 1]",-0.3747831714,-64.75163027,5
SCN-F-Co,"['Co', 'C', 'S', 'N', 'F']","[1, 1, 1, 1, 1]",-0.2424014554,-50.89762169,5
SCN-F-Cu,"['Cu', 'C', 'S', 'N', 'F']","[1, 1, 1, 1, 1]",-0.0650933734,-47.96508128,5
SCN-F-Fe,"['Fe', 'C', 'S', 'N', 'F']","[1, 1, 1, 1, 1]",-0.2339869094,-51.75344896,5
SCN-F-Mg,"['Mg', 'C', 'S', 'N', 'F']","[1, 1, 1, 1, 1]",-0.9026478974,-41.9743539,5
SCN-F-Mn,"['Mn', 'C', 'S', 'N', 'F']","[1, 1, 1, 1, 1]",-0.3046117654,-52.08887324,5
SCN-F-Ni,"['Ni', 'C', 'S', 'N', 'F']","[1, 1, 1, 1, 1]",-0.3155295574,-50.2320622,5
SCN-F-Pb,"['Pb', 'C', 'S', 'N', 'F']","[1, 1, 1, 1, 1]",-0.4139194234,-110.27911153,5
SCN-F-Pd,"['Pd', 'C', 'S', 'N', 'F']","[1, 1, 1, 1, 1]",-0.0295825454,-65.41422714,5
SCN-F-Pt,"['Pt', 'C', 'S', 'N', 'F']","[1, 1, 1, 1, 1]",0.1003977086,-102.18532587,5
SCN-F-Sr,"['Sr', 'C', 'S', 'N', 'F']","[1, 1, 1, 1, 1]",-1.2690997354,-61.08831309,5
SCN-F-Zn,"['Zn', 'C', 'S', 'N', 'F']","[1, 1, 1, 1, 1]",-0.3647309334,-47.77336908,5
SCN-I-Ba,"['Ba', 'C', 'S', 'I', 'N']","[1, 1, 1, 1, 1]",-0.7485615674,-108.94993015,5
SCN-I-Be,"['Be', 'C', 'S', 'I', 'N']","[1, 1, 1, 1, 1]",0.1363629606,-69.34120751,5
SCN-I-Ca,"['Ca', 'C', 'S', 'I', 'N']","[1, 1, 1, 1, 1]",-0.6705926554,-78.63858559,5
SCN-I-Cd,"['Cd', 'C', 'S', 'I', 'N']","[1, 1, 1, 1, 1]",0.0243388806,-95.94492791,5
SCN-I-Co,"['Co', 'C', 'S', 'I', 'N']","[1, 1, 1, 1, 1]",0.2134389866,-81.80732738,5
SCN-I-Cu,"['Cu', 'C', 'S', 'I', 'N']","[1, 1, 1, 1, 1]",0.3257494946,-79.19977484,5
SCN-I-Fe,"['Fe', 'C', 'S', 'I', 'N']","[1, 1, 1, 1, 1]",0.2473025246,-82.53590969,5
SCN-I-Mg,"['Mg', 'C', 'S', 'I', 'N']","[1, 1, 1, 1, 1]",-0.3229362574,-72.2647036,5
SCN-I-Mn,"['Mn', 'C', 'S', 'I', 'N']","[1, 1, 1, 1, 1]",-0.1223779814,-84.36661222,5
SCN-I-Ni,"['Ni', 'C', 'S', 'I', 'N']","[1, 1, 1, 1, 1]",0.1362847166,-81.16189873,5
SCN-I-Pb,"['Pb', 'C', 'S', 'I', 'N']","[1, 1, 1, 1, 1]",0.0513654346,-141.14159514,5
SCN-I-Pd,"['Pd', 'C', 'S', 'I', 'N']","[1, 1, 1, 1, 1]",0.3159499206,-96.87547271,5
SCN-I-Pt,"['Pt', 'C', 'S', 'I', 'N']","[1, 1, 1, 1, 1]",0.4389247186,-133.68159872,5
SCN-I-Sr,"['Sr', 'C', 'S', 'I', 'N']","[1, 1, 1, 1, 1]",-0.7212344454,-91.53789454,5
SCN-I-Zn,"['Zn', 'C', 'S', 'I', 'N']","[1, 1, 1, 1, 1]",0.0812163166,-78.73254073,5
SCN-NC-Ba,"['Ba', 'C', 'S', 'N']","[1, 2, 1, 2]",-0.2152794528,-89.20202103,6
SCN-NC-Be,"['Be', 'C', 'S', 'N']","[1, 2, 1, 2]",0.4980393122,-49.73800844,6
SCN-NC-Ca,"['Ca', 'C', 'S', 'N']","[1, 2, 1, 2]",-0.1560058362,-58.92487933,6
SCN-NC-Cd,"['Cd', 'C', 'S', 'N']","[1, 2, 1, 2]",0.5056896822,-75.73570622,6
SCN-NC-Co,"['Co', 'C', 'S', 'N']","[1, 2, 1, 2]",0.6250503722,-61.82744208,6
SCN-NC-Cu,"['Cu', 'C', 'S', 'N']","[1, 2, 1, 2]",0.7543704238,-59.00552177,6
SCN-NC-Fe,"['Fe', 'C', 'S', 'N']","[1, 2, 1, 2]",0.6056912222,-62.84149698,6
SCN-NC-Mg,"['Mg', 'C', 'S', 'N']","[1, 2, 1, 2]",0.1263174972,-52.59533933,6
SCN-NC-Mn,"['Mn', 'C', 'S', 'N']","[1, 2, 1, 2]",0.5811984772,-62.97075345,6
SCN-NC-Ni,"['Ni', 'C', 'S', 'N']","[1, 2, 1, 2]",0.5703006005,-61.12474071,6
SCN-NCO-Ba,"['Ba', 'C', 'S', 'N', 'O']","[1, 2, 1, 2, 1]",-0.6199828024,-98.40601843,7
SCN-NCO-Be,"['Be', 'C', 'S', 'N', 'O']","[1, 2, 1, 2, 1]",-0.1175431753,-59.70484104,7
SCN-NCO-Ca,"['Ca', 'C', 'S', 'N', 'O']","[1, 2, 1, 2, 1]",-0.6134395424,-68.43871561,7
SCN-NCO-Cd,"['Cd', 'C', 'S', 'N', 'O']","[1, 2, 1, 2, 1]",-0.0696192267,-85.4129734,7
SCN-NCO-Co,"['Co', 'C', 'S', 'N', 'O']","[1, 2, 1, 2, 1]",0.0025183533,-71.71591034,7
SCN-NCO-Cu,"['Cu', 'C', 'S', 'N', 'O']","[1, 2, 1, 2, 1]",0.1285185461,-68.78790899,7
SCN-NCO-Fe,"['Fe', 'C', 'S', 'N', 'O']","[1, 2, 1, 2, 1]",-0.0107923081,-72.70698497,7
SCN-NCO-Mg,"['Mg', 'C', 'S', 'N', 'O']","[1, 2, 1, 2, 1]",-0.4032273981,-62.3316306,7
SCN-NCO-Mn,"['Mn', 'C', 'S', 'N', 'O']","[1, 2, 1, 2, 1]",-0.2338336739,-74.25057453,7
SCN-NCO-Ni,"['Ni', 'C', 'S', 'N', 'O']","[1, 2, 1, 2, 1]",-0.0488111296,-71.04401672,7
SCN-NCO-Pb,"['Pb', 'C', 'S', 'N', 'O']","[1, 2, 1, 2, 1]",-0.0312035696,-130.4758638,7
SCN-NCO-Pd,"['Pd', 'C', 'S', 'N', 'O']","[1, 2, 1, 2, 1]",0.1658219319,-86.15348529,7
SCN-NCO-Pt,"['Pt', 'C', 'S', 'N', 'O']","[1, 2, 1, 2, 1]",0.2648084433,-122.88157971,7
SCN-NCO-Sr,"['Sr', 'C', 'S', 'N', 'O']","[1, 2, 1, 2, 1]",-0.6253196253,-81.16797619,7
SCN-NCO-Zn,"['Zn', 'C', 'S', 'N', 'O']","[1, 2, 1, 2, 1]",-0.0746994581,-68.52053502,7
SCN-NC-Pb,"['Pb', 'C', 'S', 'N']","[1, 2, 1, 2]",0.5270434955,-120.93938334,6
SCN-NC-Pd,"['Pd', 'C', 'S', 'N']","[1, 2, 1, 2]",0.7594386005,-76.60181271,6
SCN-NC-Pt,"['Pt', 'C', 'S', 'N']","[1, 2, 1, 2]",0.8984268605,-113.18888315,6
SCN-NCS-Ba,"['Ba', 'C', 'S', 'N']","[1, 2, 2, 2]",-0.3198626349,-99.76777807,7
SCN-NCS-Be,"['Be', 'C', 'S', 'N']","[1, 2, 2, 2]",0.2485993937,-60.60444387,7
SCN-NCS-Ca,"['Ca', 'C', 'S', 'N']","[1, 2, 2, 2]",-0.2984666949,-69.69650649,7
SCN-NCS-Cd,"['Cd', 'C', 'S', 'N']","[1, 2, 2, 2]",0.2555427651,-86.59944027,7
SCN-NCS-Co,"['Co', 'C', 'S', 'N']","[1, 2, 2, 2]",0.3302379123,-72.88447424,7
SCN-NCS-Cu,"['Cu', 'C', 'S', 'N']","[1, 2, 2, 2]",0.4401671451,-70.06896961,7
SCN-NCS-Fe,"['Fe', 'C', 'S', 'N']","[1, 2, 2, 2]",0.3272002509,-73.80363787,7
SCN-NCS-Mg,"['Mg', 'C', 'S', 'N']","[1, 2, 2, 2]",-0.0690538191,-63.45501636,7
SCN-NCS-Mn,"['Mn', 'C', 'S', 'N']","[1, 2, 2, 2]",0.3054431923,-73.93823728,7
SCN-NCS-Ni,"['Ni', 'C', 'S', 'N']","[1, 2, 2, 2]",0.2870517494,-72.15557738,7
SCN-NCS-Pb,"['Pb', 'C', 'S', 'N']","[1, 2, 2, 2]",0.2761541337,-131.78696069,7
SCN-NCS-Pd,"['Pd', 'C', 'S', 'N']","[1, 2, 2, 2]",0.464120518,-87.527996,7
SCN-NCS-Pt,"['Pt', 'C', 'S', 'N']","[1, 2, 2, 2]",0.565648268,-124.23830175,7
SCN-NC-Sr,"['Sr', 'C', 'S', 'N']","[1, 2, 1, 2]",-0.1916123828,-71.78461861,6
SCN-NCS-Sr,"['Sr', 'C', 'S', 'N']","[1, 2, 2, 2]",-0.3148809663,-82.45750639,7
SCN-NCS-Zn,"['Zn', 'C', 'S', 'N']","[1, 2, 2, 2]",0.263488278,-69.61582168,7
SCN-NC-Zn,"['Zn', 'C', 'S', 'N']","[1, 2, 1, 2]",0.5263062172,-58.68400701,6
SCN-NO-Ba,"['Ba', 'C', 'S', 'N', 'O']","[1, 1, 1, 2, 1]",-0.3294774628,-85.95025259,6
SCN-NO-Be,"['Be', 'C', 'S', 'N', 'O']","[1, 1, 1, 2, 1]",0.3284970772,-46.81830535,6
SCN-NO-Ca,"['Ca', 'C', 'S', 'N', 'O']","[1, 1, 1, 2, 1]",-0.2724989962,-55.68688179,6
SCN-NO-Cd,"['Cd', 'C', 'S', 'N', 'O']","[1, 1, 1, 2, 1]",0.3786099255,-72.56122826,6
SCN-NO-Co,"['Co', 'C', 'S', 'N', 'O']","[1, 1, 1, 2, 1]",0.3464166422,-59.56228796,6
SCN-NO-Cu,"['Cu', 'C', 'S', 'N', 'O']","[1, 1, 1, 2, 1]",0.4263547372,-57.03665939,6
SCN-NO-Fe,"['Fe', 'C', 'S', 'N', 'O']","[1, 1, 1, 2, 1]",0.3122074655,-60.66544302,6
SCN-NO-Mg,"['Mg', 'C', 'S', 'N', 'O']","[1, 1, 1, 2, 1]",0.0118274838,-49.34532291,6
SCN-NO-Mn,"['Mn', 'C', 'S', 'N', 'O']","[1, 1, 1, 2, 1]",0.1157849255,-61.82627826,6
SCN-NO-Ni,"['Ni', 'C', 'S', 'N', 'O']","[1, 1, 1, 2, 1]",0.2734856922,-58.96867366,6
SCN-NO-Pb,"['Pb', 'C', 'S', 'N', 'O']","[1, 1, 1, 2, 1]",0.3687339305,-117.95228423,6
SCN-NO-Pd,"['Pd', 'C', 'S', 'N', 'O']","[1, 1, 1, 2, 1]",0.3662225855,-75.0241523,6
SCN-NO-Pt,"['Pt', 'C', 'S', 'N', 'O']","[1, 1, 1, 2, 1]",0.4323269572,-112.04852607,6
SCN-NO-Sr,"['Sr', 'C', 'S', 'N', 'O']","[1, 1, 1, 2, 1]",-0.3016060995,-68.50762441,6
SCN-NO-Zn,"['Zn', 'C', 'S', 'N', 'O']","[1, 1, 1, 2, 1]",0.3564314688,-55.766299,6
SCN-OCN-Ba,"['Ba', 'C', 'S', 'N', 'O']","[1, 2, 1, 2, 1]",-0.5128076896,-97.65579264,7
SCN-OCN-Be,"['Be', 'C', 'S', 'N', 'O']","[1, 2, 1, 2, 1]",0.1099784733,-58.1121895,7
SCN-OCN-Ca,"['Ca', 'C', 'S', 'N', 'O']","[1, 2, 1, 2, 1]",-0.4476953824,-67.27850649,7
SCN-OCN-Cd,"['Cd', 'C', 'S', 'N', 'O']","[1, 2, 1, 2, 1]",0.1464245833,-83.90066673,7
SCN-OCN-Co,"['Co', 'C', 'S', 'N', 'O']","[1, 2, 1, 2, 1]",0.2069524961,-70.28487134,7
SCN-OCN-Cu,"['Cu', 'C', 'S', 'N', 'O']","[1, 2, 1, 2, 1]",0.3226256504,-67.42915926,7
SCN-OCN-Fe,"['Fe', 'C', 'S', 'N', 'O']","[1, 2, 1, 2, 1]",0.2334170104,-70.99751974,7
SCN-OCN-Mg,"['Mg', 'C', 'S', 'N', 'O']","[1, 2, 1, 2, 1]",-0.197627771,-60.89243321,7
SCN-OCN-Mn,"['Mn', 'C', 'S', 'N', 'O']","[1, 2, 1, 2, 1]",-0.0146556253,-72.71632819,7
SCN-OCN-Ni,"['Ni', 'C', 'S', 'N', 'O']","[1, 2, 1, 2, 1]",0.1751176876,-69.476515,7
SCN-OCN-Pb,"['Pb', 'C', 'S', 'N', 'O']","[1, 2, 1, 2, 1]",0.1265866276,-129.37133242,7
SCN-OCN-Pd,"['Pd', 'C', 'S', 'N', 'O']","[1, 2, 1, 2, 1]",0.3310408319,-84.99695299,7
SCN-OCN-Pt,"['Pt', 'C', 'S', 'N', 'O']","[1, 2, 1, 2, 1]",0.4314342604,-121.71519899,7
SCN-OCN-Sr,"['Sr', 'C', 'S', 'N', 'O']","[1, 2, 1, 2, 1]",-0.481935921,-80.16429026,7
SCN-OCN-Zn,"['Zn', 'C', 'S', 'N', 'O']","[1, 2, 1, 2, 1]",0.1552135061,-66.91114427,7
SH-Br-Ba,"['Ba', 'H', 'S', 'Br']","[1, 1, 1, 1]",-1.5793174967,-78.0799388,4
SH-Br-Be,"['Be', 'H', 'S', 'Br']","[1, 1, 1, 1]",-0.6013990793,-38.98416513,4
SH-Br-Ca,"['Ca', 'H', 'S', 'Br']","[1, 1, 1, 1]",-1.5410113918,-48.00521438,4
SH-Br-Cd,"['Cd', 'H', 'S', 'Br']","[1, 1, 1, 1]",-0.6262185592,-65.12704305,4
SH-Br-Co,"['Co', 'H', 'S', 'Br']","[1, 1, 1, 1]",-0.4025110993,-51.04011321,4
SH-Br-Cu,"['Cu', 'H', 'S', 'Br']","[1, 1, 1, 1]",-0.2159114443,-48.24771459,4
SH-Br-Fe,"['Fe', 'H', 'S', 'Br']","[1, 1, 1, 1]",-0.4090242668,-51.96406588,4
SH-Br-Mg,"['Mg', 'H', 'S', 'Br']","[1, 1, 1, 1]",-1.1402471393,-41.76655737,4
SH-Br-Mn,"['Mn', 'H', 'S', 'Br']","[1, 1, 1, 1]",-0.4570487117,-52.13846366,4
SH-Br-Ni,"['Ni', 'H', 'S', 'Br']","[1, 1, 1, 1]",-0.5121506067,-50.44747124,4
SH-Br-Pb,"['H', 'Pb', 'S', 'Br']","[1, 1, 1, 1]",-0.5459282268,-110.13768172,4
SH-Br-Pd,"['H', 'Pd', 'S', 'Br']","[1, 1, 1, 1]",-0.2240546418,-65.90698738,4
SH-Br-Pt,"['H', 'Pt', 'S', 'Br']","[1, 1, 1, 1]",-0.0301251043,-102.55226923,4
SH-Br-Sr,"['Sr', 'H', 'S', 'Br']","[1, 1, 1, 1]",-1.5794113917,-60.80491438,4
SH-Br-Zn,"['Zn', 'H', 'S', 'Br']","[1, 1, 1, 1]",-0.5934105418,-48.06781098,4
SH-Cl-Ba,"['Ba', 'H', 'S', 'Cl']","[1, 1, 1, 1]",-1.6677325968,-67.1508072,4
SH-Cl-Be,"['Be', 'H', 'S', 'Cl']","[1, 1, 1, 1]",-0.7170559918,-28.16400078,4
SH-Cl-Ca,"['Ca', 'H', 'S', 'Cl']","[1, 1, 1, 1]",-1.6394093043,-37.11601403,4
SH-Cl-Cd,"['Cd', 'H', 'S', 'Cl']","[1, 1, 1, 1]",-0.6824863468,-54.0693222,4
SH-Cl-Co,"['Co', 'H', 'S', 'Cl']","[1, 1, 1, 1]",-0.4881843818,-40.10001434,4
SH-Cl-Cu,"['Cu', 'H', 'S', 'Cl']","[1, 1, 1, 1]",-0.2532794692,-37.11439469,4
SH-Cl-Fe,"['Fe', 'H', 'S', 'Cl']","[1, 1, 1, 1]",-0.5190305018,-41.12129882,4
SH-Cl-Mg,"['Mg', 'H', 'S', 'Cl']","[1, 1, 1, 1]",-1.2432067818,-30.89560394,4
SH-Cl-Mn,"['Mn', 'H', 'S', 'Cl']","[1, 1, 1, 1]",-0.5270481042,-41.13566923,4
SH-Cl-Ni,"['Ni', 'H', 'S', 'Cl']","[1, 1, 1, 1]",-0.5963701967,-39.5015576,4
SH-Cl-Pb,"['H', 'Pb', 'S', 'Cl']","[1, 1, 1, 1]",-0.6056053817,-99.09359834,4
SH-Cl-Pd,"['H', 'Pd', 'S', 'Cl']","[1, 1, 1, 1]",-0.2160787017,-54.59229162,4
SH-Cl-Pt,"['H', 'Pt', 'S', 'Cl']","[1, 1, 1, 1]",-0.0682120742,-91.42182511,4
SH-Cl-Sr,"['Sr', 'H', 'S', 'Cl']","[1, 1, 1, 1]",-1.6729260718,-49.8961811,4
SH-Cl-Zn,"['Zn', 'H', 'S', 'Cl']","[1, 1, 1, 1]",-0.6666621893,-37.07802557,4
SH-CN-Ba,"['Ba', 'H', 'C', 'S', 'N']","[1, 1, 1, 1, 1]",-0.5851290874,-74.91331525,5
SH-CN-Be,"['Be', 'H', 'C', 'S', 'N']","[1, 1, 1, 1, 1]",0.2342844886,-35.63214737,5
SH-CN-Ca,"['Ca', 'H', 'C', 'S', 'N']","[1, 1, 1, 1, 1]",-0.5284619714,-44.70847967,5
SH-CN-Cd,"['Cd', 'H', 'C', 'S', 'N']","[1, 1, 1, 1, 1]",0.2264317686,-61.71501097,5
SH-CN-Co,"['Co', 'H', 'C', 'S', 'N']","[1, 1, 1, 1, 1]",0.3518144506,-47.89599756,5
SH-CN-Cu,"['Cu', 'H', 'C', 'S', 'N']","[1, 1, 1, 1, 1]",0.5318749486,-44.94969507,5
SH-CN-Fe,"['Fe', 'H', 'C', 'S', 'N']","[1, 1, 1, 1, 1]",0.3373101006,-48.86641931,5
SH-CN-Mg,"['Mg', 'H', 'C', 'S', 'N']","[1, 1, 1, 1, 1]",-0.1895425914,-38.37828277,5
SH-CN-Mn,"['Mn', 'H', 'C', 'S', 'N']","[1, 1, 1, 1, 1]",0.3007453006,-49.03154331,5
SH-CN-Ni,"['Ni', 'H', 'C', 'S', 'N']","[1, 1, 1, 1, 1]",0.3027628646,-47.11005549,5
SH-CN-Pb,"['H', 'Pb', 'C', 'S', 'N']","[1, 1, 1, 1, 1]",0.2466825006,-106.94555731,5
SH-CN-Pd,"['H', 'Pd', 'C', 'S', 'N']","[1, 1, 1, 1, 1]",0.5185472206,-62.64303371,5
SH-CN-Pt,"['H', 'Pt', 'C', 'S', 'N']","[1, 1, 1, 1, 1]",0.5937141106,-99.68819926,5
SH-CN-Sr,"['Sr', 'H', 'C', 'S', 'N']","[1, 1, 1, 1, 1]",-0.5714652334,-57.56959598,5
SH-CN-Zn,"['Zn', 'H', 'C', 'S', 'N']","[1, 1, 1, 1, 1]",0.2544791106,-44.64677426,5
SH-F-Ba,"['Ba', 'H', 'S', 'F']","[1, 1, 1, 1]",-2.0343182592,-64.23281295,4
SH-F-Be,"['Be', 'H', 'S', 'F']","[1, 1, 1, 1]",-1.0617557018,-25.15846272,4
SH-F-Ca,"['Ca', 'H', 'S', 'F']","[1, 1, 1, 1]",-2.0378090543,-34.32527613,4
SH-F-Cd,"['Cd', 'H', 'S', 'F']","[1, 1, 1, 1]",-0.9487802143,-50.75016077,4
SH-F-Co,"['Co', 'H', 'S', 'F']","[1, 1, 1, 1]",-0.7942420143,-36.93990797,4
SH-F-Cu,"['Cu', 'H', 'S', 'F']","[1, 1, 1, 1]",-0.5662441418,-33.98191648,4
SH-F-Fe,"['Fe', 'H', 'S', 'F']","[1, 1, 1, 1]",-0.8183043618,-37.93405736,4
SH-F-Mg,"['Mg', 'H', 'S', 'F']","[1, 1, 1, 1]",-1.6143130467,-27.9956921,4
SH-F-Mn,"['Mn', 'H', 'S', 'F']","[1, 1, 1, 1]",-0.8445411368,-38.02130446,4
SH-F-Ni,"['Ni', 'H', 'S', 'F']","[1, 1, 1, 1]",-0.8784244893,-36.24543787,4
SH-F-Pb,"['H', 'Pb', 'S', 'F']","[1, 1, 1, 1]",-0.9793137818,-96.20409504,4
SH-F-Pd,"['H', 'Pd', 'S', 'F']","[1, 1, 1, 1]",-0.5089727243,-51.37953081,4
SH-F-Pt,"['H', 'Pt', 'S', 'F']","[1, 1, 1, 1]",-0.3803943392,-88.28621727,4
SH-F-Sr,"['Sr', 'H', 'S', 'F']","[1, 1, 1, 1]",-2.0566348868,-47.04667946,4
SH-F-Zn,"['Zn', 'H', 'S', 'F']","[1, 1, 1, 1]",-0.9475125192,-33.81708999,4
SH-I-Ba,"['Ba', 'H', 'S', 'I']","[1, 1, 1, 1]",-1.3771533393,-94.79306117,4
SH-I-Be,"['Be', 'H', 'S', 'I']","[1, 1, 1, 1]",-0.3176282393,-55.37086077,4
SH-I-Ca,"['Ca', 'H', 'S', 'I']","[1, 1, 1, 1]",-1.3221128092,-64.65139905,4
SH-I-Cd,"['Cd', 'H', 'S', 'I']","[1, 1, 1, 1]",-0.4476535867,-81.93456216,4
SH-I-Co,"['Co', 'H', 'S', 'I']","[1, 1, 1, 1]",-0.2010142967,-67.755905,4
SH-I-Cu,"['Cu', 'H', 'S', 'I']","[1, 1, 1, 1]",-0.0555994242,-65.12824551,4
SH-I-Fe,"['Fe', 'H', 'S', 'I']","[1, 1, 1, 1]",-0.1621933668,-68.49852128,4
SH-I-Mg,"['Mg', 'H', 'S', 'I']","[1, 1, 1, 1]",-0.8982343867,-58.32028536,4
SH-I-Mn,"['Mn', 'H', 'S', 'I']","[1, 1, 1, 1]",-0.5375610292,-69.98229193,4
SH-I-Ni,"['Ni', 'H', 'S', 'I']","[1, 1, 1, 1]",-0.2928753617,-67.09214926,4
SH-I-Pb,"['H', 'Pb', 'S', 'I']","[1, 1, 1, 1]",-0.3940723942,-127.05203739,4
SH-I-Pd,"['H', 'Pd', 'S', 'I']","[1, 1, 1, 1]",-0.0637734692,-82.78764169,4
SH-I-Pt,"['H', 'Pt', 'S', 'I']","[1, 1, 1, 1]",0.0704768333,-119.67164048,4
SH-I-Sr,"['Sr', 'H', 'S', 'I']","[1, 1, 1, 1]",-1.3679575068,-77.48087784,4
SH-I-Zn,"['Zn', 'H', 'S', 'I']","[1, 1, 1, 1]",-0.3778937818,-64.72752294,4
